,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound
1093,@naa_two,566283759641563137,@ashutosh83B कुत्तों को घसीटके ले जा रहे हैं वो लोग। बचके रहिएगा आप कल।,2015-02-13 17:12:23+00:00,,0.0,0.0,neutral,0.0,0.0,0.0,0.0
1094,@naa_two,566276766633697280,RT @RahulThanvi: How does Kejriwal sing a song: COUGH COUGH karne laga..Ho mora jiyara DHARNE laga...,2015-02-13 16:44:36+00:00,how does kejriwal sing a song cough cough karne laga ho mora jiyara dharne laga,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1095,@naa_two,566276040616472576,RT @i_Psycho: Jinke khud ke ghar sheeshe ke hon woh doosron ke ghar pathhar nahi phenka karte #StopPreachingObama http://t.co/DBER64wFHg,2015-02-13 16:41:43+00:00,jinke khud ke ghar sheeshe ke hon woh doosron ke ghar pathhar nahi phenka karte stoppreachingobama,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1096,@naa_two,566275570606944257,"RT @i_am_nat_war: Arun lal:- चाकू के बाहरी किनारे से कट गया!!
Wife:- ये लो Dettol लगा लो!! 
Arun Lal:- Dettol का अच्छा उपयोग।",2015-02-13 16:39:51+00:00,arun lal wife dettol arun lal dettol,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1097,@naa_two,566235378684657666,RT @mainbhiengineer: Movie review : Roy is a bigger flop than Rahul Roy.,2015-02-13 14:00:09+00:00,movie review roy is a bigger flop than rahul roy,0.0,0.5,negative,0.231,0.769,0.0,-0.34
1098,@naa_two,566230889428819968,Pronob da. #swag #president http://t.co/kXk9fKVYjm,2015-02-13 13:42:18+00:00,pronob da swag president,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1099,@naa_two,566229586782846976,"Der aye, durust aye.

RT @TimesNow: Government of India declares 'Islamic State' a terrorist group",2015-02-13 13:37:08+00:00,der aye durust aye government of india declares islamic state a terrorist group,0.0,0.0,negative,0.299,0.701,0.0,-0.6908
1100,@naa_two,566228729756545024,"5000GB? Tharki sala. 😂😂😂

RT @TimesNow: Shashi Tharoor submits to the police over 5000 GB of data from his laptop #IPLAngleBack",2015-02-13 13:33:43+00:00,5000gb tharki sala shashi tharoor submits to the police over 5000 gb of data from his laptop iplangleback,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1101,@naa_two,566212338642976768,@coolfunnytshirt Mil gaya ji. 'Joker Returns' banayenge ab. Lead mein @ashutosh83B ji hain aisa sources kehte hain.,2015-02-13 12:28:35+00:00,mil gaya ji joker returns banayenge ab lead mein ji hain aisa sources kehte hain,0.0,0.0,positive,0.0,0.903,0.097,0.128
1102,@naa_two,566211493452984320,"RT @Being_Humor: All India Pak Chod.
15th Feb 2015. 
Thank you!",2015-02-13 12:25:14+00:00,all india pak chod 15th feb 2015 thank you,0.0,0.0,positive,0.0,0.762,0.238,0.3612
1103,@naa_two,566211332295245824,RT @firstpost: Howzatt! PM Modi's cricket diplomacy bowls over Pakistan PM Sharif http://t.co/03jH6lyMYY http://t.co/9oxBHnubM4,2015-02-13 12:24:35+00:00,howzatt pm modi s cricket diplomacy bowls over pakistan pm sharif,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1104,@naa_two,566209781740732416,"RT @coolfunnytshirt: Arun Lal : Kaddu kaat ke diyo zara! 

Sabzi wala : Kaun sa hissa babuji? 

Arul Lal : Balle ka bahari kinara!",2015-02-13 12:18:26+00:00,arun lal kaddu kaat ke diyo zara sabzi wala kaun sa hissa babuji arul lal balle ka bahari kinara,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1105,@naa_two,566209658096873472,"RT @coolfunnytshirt: When Arun Lal was born, doctor said ""bahari kinara aur ye out"".",2015-02-13 12:17:56+00:00,when arun lal was born doctor said bahari kinara aur ye out,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1106,@naa_two,566209658096873472,"RT @coolfunnytshirt: When Arun Lal was born, doctor said ""bahari kinara aur ye out"".",2015-02-13 12:17:56+00:00,when arun lal was born doctor said bahari kinara aur ye out,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1107,@naa_two,566209113231601665,"RT @coolfunnytshirt: Arun Lal (in a public transport bus) : Bhaisaab, zara baithne ki jagah denge! 

""sorry, jagah nahi hai! bahari kinaare…",2015-02-13 12:15:46+00:00,arun lal in a public transport bus bhaisaab zara baithne ki jagah denge sorry jagah nahi hai bahari kinaare,-0.25,0.5333333333333333,negative,0.071,0.929,0.0,-0.0772
1108,@naa_two,566203925842251776,"RT @rupasubramanya: If you do, you're damned and if you don't you're damned.The spin never stops.But @narendramodi has to stay on message h…",2015-02-13 11:55:10+00:00,if you do you re damned and if you don t you re damned the spin never stops but has to stay on message h,0.0,0.0,negative,0.145,0.806,0.049,-0.3352
1109,@naa_two,566202532750295040,RT @chetan_bhagat: Get free laptop from UP govt in Noida. Go to Delhi-Haryana border. Get free wifi from Delhi. Cheap booze from Haryana. N…,2015-02-13 11:49:37+00:00,get free laptop from up govt in noida go to delhi haryana border get free wifi from delhi cheap booze from haryana n,0.4000000000000001,0.7666666666666666,positive,0.0,0.752,0.248,0.765
1110,@naa_two,566202087977910273,"Bas chaatna baki reh gaya. 😂

RT @naushad1002: USA &amp; Pakistan's relationship simplified http://t.co/JfAML6cLXo",2015-02-13 11:47:51+00:00,bas chaatna baki reh gaya usa amp pakistan s relationship simplified,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1111,@naa_two,566201226530799617,RT @OpIndia_com: NEW: When theft in a Delhi school was used to drive mass hysteria on communal lines http://t.co/ugDfEv4fIU,2015-02-13 11:44:26+00:00,new when theft in a delhi school was used to drive mass hysteria on communal lines,0.13636363636363635,0.45454545454545453,negative,0.172,0.828,0.0,-0.4404
1112,@naa_two,566201048650366976,"Jaise inko kisine pucha hai. Chutiye. 😂😂😂

RT @TimesNow: India's permanent UNSC membership unacceptable: Pak PM to US Prez",2015-02-13 11:43:44+00:00,jaise inko kisine pucha hai chutiye india s permanent unsc membership unacceptable pak pm to us prez,0.0,0.0,negative,0.167,0.833,0.0,-0.4588
1113,@naa_two,566200496210198528,@waglenikhil @scroll_in So you allege that the Mumbai High Court isn't independent?? थोडी अक्कल वापरून RT करा काका. #Bullshit 😂😂😂,2015-02-13 11:41:32+00:00,in so you allege that the mumbai high court isn t independent rt bullshit,0.08,0.33249999999999996,negative,0.241,0.759,0.0,-0.5859
1114,@naa_two,565860186368114689,"RT @AksharPathak: ""Delhi's getting free WiFi...""

""ALRIGHT!!!""

""...30 minutes a day""

""Oh, okay.""

""...access to only government websites.…",2015-02-12 13:09:16+00:00,delhi s getting free wifi alright 30 minutes a day oh okay access to only government websites,0.3,0.7666666666666666,positive,0.0,0.625,0.375,0.7351
1115,@naa_two,565856014881136640,"RT @Being_Humor: _/\_ RT ""@narendramodi: God just be with us. @sachin_rt""",2015-02-12 12:52:41+00:00,rt god just be with us rt,0.0,0.0,positive,0.0,0.741,0.259,0.2732
1116,@naa_two,565855980953419777,"RT @Being_Humor: HAHAHAHA..  RT ""@narendramodi: Dear @AnushkaSharma you better stay away from kohli bc. What the duck!""",2015-02-12 12:52:33+00:00,hahahaha rt dear you better stay away from kohli bc what the duck,0.35,0.5,positive,0.0,0.667,0.333,0.6705
1117,@naa_two,565855114779299841,Ye @IPL ko @narendramodi bhai ki commentary to banti hai!! 😂😂😂,2015-02-12 12:49:07+00:00,ye ko bhai ki commentary to banti hai,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1118,@naa_two,565854260957442048,RT @narendramodi: Good luck @y_umesh. Bowl out the batsmen with your impressive speed &amp; reverse swing.,2015-02-12 12:45:43+00:00,good luck umesh bowl out the batsmen with your impressive speed amp reverse swing,0.85,0.8,positive,0.0,0.545,0.455,0.8481
1119,@naa_two,565853916097572864,RT @narendramodi: Stuart Binny’s recent all round performances have impressed all. We wish him all the best for the World Cup.,2015-02-12 12:44:21+00:00,stuart binny s recent all round performances have impressed all we wish him all the best for the world cup,0.45,0.4875,positive,0.0,0.615,0.385,0.875
1120,@naa_two,565853803140747264,"RT @narendramodi: I wish my young &amp; extremely talented friend, Mohammed Shami the very best for the World Cup. Play well &amp; get those wicket…",2015-02-12 12:43:54+00:00,i wish my young amp extremely talented friend mohammed shami the very best for the world cup play well amp get those wicket,0.6,0.5633333333333334,positive,0.0,0.46,0.54,0.9569
1121,@naa_two,565853666465177602,RT @narendramodi: Our young fast bowler Mohit Sharma can bowl a great line &amp; length. He is a great asset to the team. Best of luck.,2015-02-12 12:43:21+00:00,our young fast bowler mohit sharma can bowl a great line amp length he is a great asset to the team best of luck,0.5800000000000001,0.5599999999999999,positive,0.0,0.487,0.513,0.9578
1122,@naa_two,565853639697133568,RT @narendramodi: Best of luck @BhuviOfficial! Swing every match in our favour. Your breakthroughs will determine how fast we will win thos…,2015-02-12 12:43:15+00:00,best of luck swing every match in our favour your breakthroughs will determine how fast we will win thos,0.6666666666666666,0.4333333333333333,positive,0.0,0.519,0.481,0.9313
1123,@naa_two,565853603563204608,RT @narendramodi: The young Axar Patel can trick the batsmen with his sharp spin &amp; bounce. Give your best &amp; play without pressure!,2015-02-12 12:43:06+00:00,the young axar patel can trick the batsmen with his sharp spin amp bounce give your best amp play without pressure,0.325,0.48333333333333334,positive,0.045,0.637,0.318,0.8068
1124,@naa_two,565853531450523651,RT @narendramodi: Who is not a fan of Sir Jadeja? We all look forward to seeing your all round performances take India to victory! @imjadeja,2015-02-12 12:42:49+00:00,who is not a fan of sir jadeja we all look forward to seeing your all round performances take india to victory,-0.2,0.4,negative,0.089,0.911,0.0,-0.2411
1125,@naa_two,565853531450523651,RT @narendramodi: Who is not a fan of Sir Jadeja? We all look forward to seeing your all round performances take India to victory! @imjadeja,2015-02-12 12:42:49+00:00,who is not a fan of sir jadeja we all look forward to seeing your all round performances take india to victory,-0.2,0.4,negative,0.089,0.911,0.0,-0.2411
1126,@naa_two,565853525050003456,RT @narendramodi: Have a great tournament @RayuduAmbati. I am sure you will keep the runs coming &amp; play a key role in the tournament.,2015-02-12 12:42:48+00:00,have a great tournament i am sure you will keep the runs coming amp play a key role in the tournament,0.43333333333333335,0.8796296296296297,positive,0.0,0.63,0.37,0.8316
1127,@naa_two,565853515759636480,"RT @narendramodi: Suresh Raina has always been agile on the field &amp; hard-hitting with the bat. Hit them out of the park, including the boun…",2015-02-12 12:42:45+00:00,suresh raina has always been agile on the field amp hard hitting with the bat hit them out of the park including the boun,0.10416666666666666,0.6458333333333333,negative,0.057,0.943,0.0,-0.1027
1128,@naa_two,565853507249401857,RT @narendramodi: I wish you the very best my young friend @ajinkyarahane88. Have a wonderful World Cup. Make the most of this great opport…,2015-02-12 12:42:43+00:00,i wish you the very best my young friend have a wonderful world cup make the most of this great opport,0.68,0.608,positive,0.0,0.42,0.58,0.9652
1129,@naa_two,565853499083071490,"RT @narendramodi: The only batsman to score 2 double centuries in ODIs, @ImRo45's talent has millions of fans. Make us proud once again!",2015-02-12 12:42:41+00:00,the only batsman to score 2 double centuries in odis s talent has millions of fans make us proud once again,0.26666666666666666,0.6666666666666666,positive,0.0,0.742,0.258,0.7096
1130,@naa_two,565853488555384832,"RT @narendramodi: Best wishes @SDhawan25! Give India a wonderful start every time you step on the pitch. Score many many runs, we are all t…",2015-02-12 12:42:39+00:00,best wishes give india a wonderful start every time you step on the pitch score many many runs we are all t,0.75,0.575,positive,0.0,0.642,0.358,0.8591
1131,@naa_two,565853478275129344,RT @narendramodi: I wish our flamboyant vice captain @imVkohli the very best for the upcoming campaign. The entire nation has a lot of hope…,2015-02-12 12:42:36+00:00,i wish our flamboyant vice captain the very best for the upcoming campaign the entire nation has a lot of hope,0.5,0.5075000000000001,positive,0.0,0.613,0.387,0.8777
1132,@naa_two,565853460973637635,"RT @narendramodi: My best wishes to captain cool @msdhoni. Play hard, lead well &amp; make India proud. Knowing you, I am sure you will.",2015-02-12 12:42:32+00:00,my best wishes to captain cool play hard lead well amp make india proud knowing you i am sure you will,0.4716666666666667,0.6761111111111111,positive,0.045,0.382,0.573,0.9393
1133,@naa_two,565853436646678528,@narendramodi on a roll here!! Has to be one of the best string of tweets from him. I'm sure the players are loving this.😂 #WorldCup #India,2015-02-12 12:42:27+00:00,on a roll here has to be one of the best string of tweets from him i m sure the players are loving this worldcup india,0.7000000000000001,0.7129629629629629,positive,0.0,0.658,0.342,0.886
1134,@naa_two,565852451052326912,"30 minute. 30 minute hai tumhare paas. Aur ye 30 minute tumse koi nahi cheen sakta, koi nahi.
😂😂😂

#Jumla #AAP #Delhi #FreeWifi #AAPtard",2015-02-12 12:38:32+00:00,30 minute 30 minute hai tumhare paas aur ye 30 minute tumse koi nahi cheen sakta koi nahi jumla aap delhi freewifi aaptard,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1135,@naa_two,565845790052990976,RT @OpIndia_com: Mubarak ho Dilli: Jumla hua hai - Free Wifi for Delhi* ----- Conditions Apply http://t.co/HsSJtTo7zM http://t.co/yf912wsQ0d,2015-02-12 12:12:03+00:00,mubarak ho dilli jumla hua hai free wifi for delhi conditions apply,0.4,0.8,positive,0.0,0.769,0.231,0.5106
1136,@naa_two,565844957030670336,"पहले तो मैं समझदार था
चुतिया बनाया ""आप"" ने

Whatsapp, fb ke liye nai hai to kiske liye hai? 😂
#Delhi #AAP #FreeWifi http://t.co/bcVvp67Ati",2015-02-12 12:08:45+00:00,whatsapp fb ke liye nai hai to kiske liye hai delhi aap freewifi,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1137,@naa_two,565755699422969856,"RT @DraggoTigger: Character Assassination come as Headline...While ""Apology/Regre"" at bottom with very small Font..---&gt;  http://t.co/7XzozR…",2015-02-12 06:14:04+00:00,character assassination come as headline while apology regre at bottom with very small font gt,-0.325,0.52,negative,0.2,0.617,0.183,-0.3262
1138,@naa_two,565721069672480769,"RT @CrimeMasterV2: Kejriwal: Will send media 2 jail
@bhupendrachaube: We have a lot 2 ans
Modi:Opinion polls r Bazaaru
BC:U won't go far ht…",2015-02-12 03:56:28+00:00,kejriwal will send media 2 jail we have a lot 2 ans modi opinion polls r bazaaru bc u won t go far ht,0.0,0.5,positive,0.0,0.821,0.179,0.5719
1139,@naa_two,565705278541529090,"RT @DrSYQuraishi: Sadly people who express doubts about EVMs before the election, coolly forget when they win with the same EVMs! No regret…",2015-02-12 02:53:43+00:00,sadly people who express doubts about evms before the election coolly forget when they win with the same evms no regret,0.1625,0.54375,negative,0.388,0.489,0.124,-0.7269
1140,@naa_two,565528832430456832,RT @i_Psycho: Current Bihar situation in a frame. #Manjhi #Baazigar http://t.co/lVtE3VQmkp,2015-02-11 15:12:35+00:00,current bihar situation in a frame manjhi baazigar,0.0,0.4,neutral,0.0,1.0,0.0,0.0
1141,@naa_two,565527018586923009,RT @DoctorManali: *** :: t&amp;c apply :: If Modi gives us all *Free,2015-02-11 15:05:22+00:00,t amp c apply if modi gives us all free,0.4,0.8,positive,0.0,0.68,0.32,0.5106
1142,@naa_two,565527009439141888,"RT @DoctorManali: Free WiFi
Free Water
Free Bijli
Free CCTV
Free Schools
Free Toilets
Free from Tax Liability

Delhi... must be heaven like…",2015-02-11 15:05:20+00:00,free wifi free water free bijli free cctv free schools free toilets free from tax liability delhi must be heaven like,0.39999999999999997,0.7999999999999999,positive,0.043,0.264,0.693,0.9801
1143,@naa_two,565527009439141888,"RT @DoctorManali: Free WiFi
Free Water
Free Bijli
Free CCTV
Free Schools
Free Toilets
Free from Tax Liability

Delhi... must be heaven like…",2015-02-11 15:05:20+00:00,free wifi free water free bijli free cctv free schools free toilets free from tax liability delhi must be heaven like,0.39999999999999997,0.7999999999999999,positive,0.043,0.264,0.693,0.9801
1144,@naa_two,565158810356948992,"Apparently the only place, where 'Congress' can 'trend', is Twitter.
RT @Buzzookaa: 'Congress' is trending at #8 in India with 1.2M tweets.",2015-02-10 14:42:15+00:00,apparently the only place where congress can trend is twitter congress is trending at 8 in india with 1 2m tweets,0.025,0.675,neutral,0.0,1.0,0.0,0.0
1145,@naa_two,565149864741175296,@ChinmayGawas @Oke_the_Pushkar Or for that matter Sonia Gandhi heads a national party. Baat to ek hi hai. 😂😂,2015-02-10 14:06:42+00:00,the pushkar or for that matter sonia gandhi heads a national party baat to ek hi hai,0.0,0.0,positive,0.0,0.787,0.213,0.4215
1146,@naa_two,565141518189481984,"In other news, wonderful initiative by Facebook and Reliance to increase internet penetration in India. http://t.co/05lH2rOwvn",2015-02-10 13:33:32+00:00,in other news wonderful initiative by facebook and reliance to increase internet penetration in india,0.4375,0.6875,positive,0.0,0.684,0.316,0.7184
