,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound,topic_id,topic
478,@naa_two,549915168046448640,"RT @FirstpostSports: Dhoni played 90 Tests for India, scoring 4876 runs. He effected a total of 294 dismissals. http://t.co/yoleQZYxp4 http…",2014-12-30 13:09:27+00:00,dhoni played 90 tests for india scoring 4876 runs he effected a total of 294 dismissals http,0.0,0.75,positive,0.0,0.862,0.138,0.34,0,Cricket
479,@naa_two,548380145564676096,"10 yrs since the calamitous tsunami of 2004. Hardly knew what a tsunami was, back then. Hope it never happens again.",2014-12-26 07:29:49+00:00,10 yrs since the calamitous tsunami of 2004 hardly knew what a tsunami was back then hope it never happens again,-0.14583333333333334,0.2708333333333333,positive,0.0,0.868,0.132,0.4404,0,Cricket
480,@naa_two,548377892350988288,@LambaBhavesh @Yashnimse @DishantPandya12 yep😄,2014-12-26 07:20:52+00:00,yep,0.0,0.0,positive,0.0,0.0,1.0,0.296,0,Cricket
481,@naa_two,548344452469633025,"N she strikes. #Chutiya 😂😂😂

RT @sagarikaghose: Another imp fact for Good Governance Day: Dec 25 also birthday of Mohammad Ali Jinnah",2014-12-26 05:07:59+00:00,n she strikes chutiya another imp fact for good governance day dec 25 also birthday of mohammad ali jinnah,0.7,0.6000000000000001,positive,0.117,0.748,0.136,0.1027,1,Modi
482,@naa_two,547962302624837633,"While the 'kanda poha' for breakfast doesn't sound quite right today, nevertheless one of my favourite festivals. :p
#MerryChristmas",2014-12-25 03:49:28+00:00,while the kanda poha for breakfast doesn t sound quite right today nevertheless one of my favourite festivals p merrychristmas,0.34285714285714286,0.46785714285714286,positive,0.0,0.872,0.128,0.3612,2,Opposition
483,@naa_two,547644533840703488,RT @abhijitmajumder: Wish Atal Bihari Vajpayee could deliver a Bharat Ratna acceptance speech in the way only he could...a heady cocktail o…,2014-12-24 06:46:46+00:00,wish atal bihari vajpayee could deliver a bharat ratna acceptance speech in the way only he could a heady cocktail o,0.0,1.0,positive,0.0,0.737,0.263,0.6908,0,Cricket
484,@naa_two,547643888060473344,RT @RashtrapatiBhvn: #PresidentMukherjee has been pleased to award Bharat Ratna to Pandit Madan Mohan Malaviya (posthumously) and to Shri A…,2014-12-24 06:44:12+00:00,presidentmukherjee has been pleased to award bharat ratna to pandit madan mohan malaviya posthumously and to shri a,0.5,1.0,positive,0.0,0.701,0.299,0.7506,1,Modi
485,@naa_two,547271372380962816,"Chutiya spotted. XD XD

RT @waglenikhil: What happened to Mission 44? Who's fault is it? What went wrong  @narendramodi n @AmitShahOffice ?",2014-12-23 06:03:57+00:00,chutiya spotted xd xd what happened to mission 44 who s fault is it what went wrong n,-0.5,0.9,positive,0.228,0.472,0.299,0.4215,1,Modi
486,@naa_two,545245685914669056,RT @firstpostin: From Menu cards to TV shows: Panel recommends changes to promote Marathi language http://t.co/I6paYsQ2i8,2014-12-17 15:54:36+00:00,from menu cards to tv shows panel recommends changes to promote marathi language,0.0,0.0,positive,0.0,0.71,0.29,0.5423,1,Modi
487,@naa_two,545089078958362624,2 50s and now a 100. Lage raho Vijay bhai. Hoping for a big one today. #AUSvIND,2014-12-17 05:32:18+00:00,2 50s and now a 100 lage raho vijay bhai hoping for a big one today ausvind,0.0,0.1,positive,0.0,0.823,0.177,0.4215,0,Cricket
488,@naa_two,544837755650338816,RT @sagarikaghose: Lets remember Pakistanis are the biggest victims of terrorism. Time the voice of those Pakistanis who love peace was hea…,2014-12-16 12:53:38+00:00,lets remember pakistanis are the biggest victims of terrorism time the voice of those pakistanis who love peace was hea,0.5,0.6,positive,0.225,0.523,0.252,0.2023,1,Modi
489,@naa_two,544836977221066752,The ghauris and gaznis that the Pakis idolize were ones committing the same crimes on their own forefathers. Introspect. #PeshawarAttack,2014-12-16 12:50:32+00:00,the ghauris and gaznis that the pakis idolize were ones committing the same crimes on their own forefathers introspect peshawarattack,0.3,0.5625,positive,0.0,0.936,0.064,0.0772,2,Opposition
490,@naa_two,544509602444767232,"A befitting honour for one of India's greatest statemen.

RT @timesofindia: Vajpayee may be chosen for Bharat Ratna  http://t.co/3Sf6Cc4iJ8",2014-12-15 15:09:40+00:00,a befitting honour for one of india s greatest statemen vajpayee may be chosen for bharat ratna,1.0,1.0,positive,0.0,0.622,0.378,0.836,1,Modi
491,@naa_two,544508580271894528,RT @TrulyMonica: Confidence is hanging wet clothes on electricity wires knowing in Akhilesh's UP power won't come http://t.co/dEcz4VU16X,2014-12-15 15:05:36+00:00,confidence is hanging wet clothes on electricity wires knowing in akhilesh s up power won t come,-0.1,0.4,positive,0.0,0.65,0.35,0.7906,1,Modi
492,@naa_two,544358659237507072,"Yet another blunder @timesofindia XD

@smritiirani",2014-12-15 05:09:52+00:00,yet another blunder xd,0.0,0.0,positive,0.0,0.441,0.559,0.5859,1,Modi
493,@naa_two,544358320832667648,RT @smritiirani: Dear @timesofindia even the essay competition online is VOLUNTARY.,2014-12-15 05:08:32+00:00,dear even the essay competition online is voluntary,0.0,0.0,positive,0.0,0.729,0.271,0.3818,2,Opposition
494,@naa_two,544358290361028609,RT @smritiirani: .. @timesofindia if truth is a virtue u cherish can I c a retraction tomorrow on the front page in bold (3/3),2014-12-15 05:08:24+00:00,if truth is a virtue u cherish can i c a retraction tomorrow on the front page in bold 3 3,0.3333333333333333,0.6666666666666666,positive,0.0,0.493,0.507,0.8519,0,Cricket
495,@naa_two,544358290361028609,RT @smritiirani: .. @timesofindia if truth is a virtue u cherish can I c a retraction tomorrow on the front page in bold (3/3),2014-12-15 05:08:24+00:00,if truth is a virtue u cherish can i c a retraction tomorrow on the front page in bold 3 3,0.3333333333333333,0.6666666666666666,positive,0.0,0.493,0.507,0.8519,0,Cricket
496,@naa_two,544358260367585280,"RT @smritiirani: ... Or for that matter verify d same with Secretary School Education, unless the idea was to deliberately misreport. (2/3)",2014-12-15 05:08:17+00:00,or for that matter verify d same with secretary school education unless the idea was to deliberately misreport 2 3,0.0,0.125,positive,0.0,0.936,0.064,0.0258,0,Cricket
497,@naa_two,544358258710831105,RT @smritiirani: Dear @timesofindia I wish this reporter had the decency to at least check with people frm TOI who cover d HRD beat.... (1/…,2014-12-15 05:08:17+00:00,dear i wish this reporter had the decency to at least check with people frm toi who cover d hrd beat 1,-0.3,0.4,positive,0.0,0.762,0.238,0.6486,2,Opposition
498,@naa_two,544358126321795072,"RT @smritiirani: Dear @timesofindia deliberate mischief by ur reporter on the front page today. All schools closed for XMas, essay competit…",2014-12-15 05:07:45+00:00,dear deliberate mischief by ur reporter on the front page today all schools closed for xmas essay competit,-0.1,0.1,positive,0.118,0.758,0.123,0.0258,2,Opposition
499,@naa_two,544358103882280960,RT @timesofindia: Govt wants schools to observe ‘good governance day’ on Christmas http://t.co/TltjAPuYEe,2014-12-15 05:07:40+00:00,govt wants schools to observe good governance day on christmas,0.44999999999999996,0.35000000000000003,positive,0.0,0.756,0.244,0.4404,1,Modi
500,@naa_two,544333573163982848,RT @bhupendrachaube: #sydneysiege : could have happened anywhere. Safety of citizens must remain top priority for governments all across gl…,2014-12-15 03:30:11+00:00,sydneysiege could have happened anywhere safety of citizens must remain top priority for governments all across gl,0.5,0.5,positive,0.0,0.67,0.33,0.7096,1,Modi
501,@naa_two,543825138152513536,RT @abdullah_0mar: This pic is for all those who want to encourage sport tie between India and Pak. #INDvsPAK http://t.co/ChzhdlhJNH,2014-12-13 17:49:51+00:00,this pic is for all those who want to encourage sport tie between india and pak indvspak,0.0,0.0,positive,0.0,0.765,0.235,0.5574,1,Modi
502,@naa_two,543825043914883072,"Aah.. Pakis. -__-

RT @timesofindia: Pak players celebrate win with obscene gestures  http://t.co/NcagCBTAn4",2014-12-13 17:49:28+00:00,aah pakis pak players celebrate win with obscene gestures,0.8,0.4,positive,0.22,0.347,0.434,0.5719,1,Modi
503,@naa_two,543772111483842560,RT @SirJadeja: RT if you feel India would have won the match had been included in the team. #IndVsAus #AusvInd #Kohli,2014-12-13 14:19:08+00:00,rt if you feel india would have won the match had been included in the team indvsaus ausvind kohli,0.0,0.0,positive,0.0,0.829,0.171,0.5719,2,Opposition
504,@naa_two,543686624479965184,"RT @abdullah_0mar: .@sardesairajdeep Sir, it's high time for you to promote your book with Mehdi Mehboob Biswas.",2014-12-13 08:39:27+00:00,sir it s high time for you to promote your book with mehdi mehboob biswas,0.16,0.5399999999999999,positive,0.0,0.833,0.167,0.3818,2,Opposition
505,@naa_two,543686433098047488,"RT @ShashiTharoor: Agree w/those who say Cricket was the real winner. &amp; I'd rather watch India lose trying to win, than meandering to a dra…",2014-12-13 08:38:41+00:00,agree w those who say cricket was the real winner amp i d rather watch india lose trying to win than meandering to a dra,0.5,0.35000000000000003,positive,0.091,0.57,0.339,0.8126,1,Modi
506,@naa_two,543664576386957312,"RT @sardesairajdeep: What a match! Well played India, well played Australia! In memory of Phil Hughes. Adelaide has done the game proud.",2014-12-13 07:11:50+00:00,what a match well played india well played australia in memory of phil hughes adelaide has done the game proud,0.2,0.7,positive,0.0,0.536,0.464,0.8779,0,Cricket
507,@naa_two,543664544426385408,"Only if the umpire didn't give the wrong ruling over Dhawan and Rahane's dismissals. Well played #India
#AUSvIND",2014-12-13 07:11:42+00:00,only if the umpire didn t give the wrong ruling over dhawan and rahane s dismissals well played india ausvind,-0.25,0.95,positive,0.137,0.664,0.199,0.1027,0,Cricket
508,@naa_two,543414152442564610,"RT @indiatimes: Man is God’s masterpiece. And God is #Rajinikanth’s!

12 things only @superstarrajini can do like a Boss! - http://t.co/4Vn…",2014-12-12 14:36:44+00:00,man is god s masterpiece and god is rajinikanth s 12 things only can do like a boss,0.0,1.0,positive,0.0,0.505,0.495,0.8689,2,Opposition
509,@naa_two,543345685823647744,"RT @timesofindia: Maha CM Devendra Fadnavis gives nod to ACB to institute open inquiries against top NCP leaders Ajit Pawar, Chhagan Bhujba…",2014-12-12 10:04:41+00:00,maha cm devendra fadnavis gives nod to acb to institute open inquiries against top ncp leaders ajit pawar chhagan bhujba,0.25,0.5,positive,0.0,0.913,0.087,0.2023,0,Cricket
510,@naa_two,543345171450966017,RT @BCCI: Here's wishing a fighter and champion cricketer @YUVSTRONG12 a very happy birthday #HappyBirthdayYuvi http://t.co/DNXDKP13Ay,2014-12-12 10:02:38+00:00,here s wishing a fighter and champion cricketer a very happy birthday happybirthdayyuvi,1.0,1.0,positive,0.0,0.345,0.655,0.8858,0,Cricket
511,@naa_two,543334771871322112,@BwichedJuhu Sure. Looks great.,2014-12-12 09:21:18+00:00,sure looks great,0.65,0.8194444444444444,positive,0.0,0.135,0.865,0.7506,0,Cricket
512,@naa_two,543311915133325312,@BwichedJuhu Would love that. Gotta try some next time I'm in Juhu. :),2014-12-12 07:50:29+00:00,would love that gotta try some next time i m in juhu,0.25,0.3,positive,0.0,0.682,0.318,0.6369,1,Modi
513,@naa_two,543245453014220801,RT @LalitKModi: God only can save indian cricket  http://t.co/38whYik2Lf,2014-12-12 03:26:23+00:00,god only can save indian cricket,0.0,1.0,positive,0.0,0.43,0.57,0.6486,2,Opposition
514,@naa_two,543043252283138048,"@kumarupkar Haha. Thanks for that. :)
Hope somebody puts up the entire speech on YouTube soon.",2014-12-11 14:02:55+00:00,haha thanks for that hope somebody puts up the entire speech on youtube soon,0.13333333333333333,0.375,positive,0.0,0.556,0.444,0.8316,0,Cricket
515,@naa_two,543043252283138048,"@kumarupkar Haha. Thanks for that. :)
Hope somebody puts up the entire speech on YouTube soon.",2014-12-11 14:02:55+00:00,haha thanks for that hope somebody puts up the entire speech on youtube soon,0.13333333333333333,0.375,positive,0.0,0.556,0.444,0.8316,0,Cricket
516,@naa_two,543041544815513601,"A 30sec clip that I could find of that 30min speech on YouTube. Venkaiah Naidu at his hilarious best. #FaithPolitics

http://t.co/76Pbw9uQYi",2014-12-11 13:56:08+00:00,a 30sec clip that i could find of that 30min speech on youtube venkaiah naidu at his hilarious best faithpolitics,0.75,0.65,positive,0.0,0.699,0.301,0.7845,0,Cricket
517,@naa_two,543040597632622592,That Venkaiah Naidu speech in LS over #FaithPolitics . Has to be one of the best I've heard in this Lok Sabha.,2014-12-11 13:52:22+00:00,that venkaiah naidu speech in ls over faithpolitics has to be one of the best i ve heard in this lok sabha,1.0,0.3,positive,0.0,0.826,0.174,0.6369,1,Modi
518,@naa_two,542951758012510208,Looks like we also need a @INCIndia mukt Rajya Sabha for our Parliament to fully function. Bunch of douchebags. #GodseAttack,2014-12-11 07:59:21+00:00,looks like we also need a mukt rajya sabha for our parliament to fully function bunch of douchebags godseattack,0.0,0.0,positive,0.0,0.872,0.128,0.3612,0,Cricket
519,@naa_two,542951495742681088,"Opposition in Rajya Sabha has gone to the dogs. Discussing Conversions, Godse, Bigg Boss over bills of national importance. #GodseAttack",2014-12-11 07:58:18+00:00,opposition in rajya sabha has gone to the dogs discussing conversions godse bigg boss over bills of national importance godseattack,0.0,0.0,positive,0.0,0.884,0.116,0.3612,0,Cricket
520,@naa_two,542948561424367616,@BwichedJuhu Singling out a favourite cuisine would be an impossible task for me. Love Pizzas and Pastas when I'm out though. :),2014-12-11 07:46:39+00:00,singling out a favourite cuisine would be an impossible task for me love pizzas and pastas when i m out though,-0.08333333333333331,0.8,positive,0.0,0.802,0.198,0.6369,2,Opposition
521,@naa_two,542934207111000064,"I've certainly gone from someone who didn't like Kohli to ""hell yeah, keep scoring more"" in last couple of years.
Fantastic knock. #AUSvIND",2014-12-11 06:49:36+00:00,i ve certainly gone from someone who didn t like kohli to hell yeah keep scoring more in last couple of years fantastic knock ausvind,0.2785714285714286,0.5095238095238095,positive,0.138,0.541,0.321,0.6249,2,Opposition
522,@naa_two,542933422025355264,Awesome knock that by @imVkohli . Ton on his Test captaincy debut. #Respect #AUSvIND,2014-12-11 06:46:29+00:00,awesome knock that by ton on his test captaincy debut respect ausvind,1.0,1.0,positive,0.0,0.581,0.419,0.802,2,Opposition
523,@naa_two,542895318623199232,@mipaltan Scoring more off the front foot than the back foot. A sign of confidence I'd say. #AUSvIND,2014-12-11 04:15:05+00:00,scoring more off the front foot than the back foot a sign of confidence i d say ausvind,0.25,0.25,positive,0.0,0.809,0.191,0.5106,1,Modi
524,@naa_two,542895051655761920,"RT @mipaltan: IND has been positive so far.
This wagon wheel shows that most of the 4s have been scored on the front foot. #AUSvIND http://…",2014-12-11 04:14:01+00:00,ind has been positive so far this wagon wheel shows that most of the 4s have been scored on the front foot ausvind,0.27575757575757576,0.6818181818181818,positive,0.0,0.859,0.141,0.5574,2,Opposition
525,@naa_two,542551954522517504,RT @gauravkalra75: game well balanced….3 aussie batsmen and 3 indian bowlers have made 100s #AUSvIND,2014-12-10 05:30:40+00:00,game well balanced 3 aussie batsmen and 3 indian bowlers have made 100s ausvind,-0.4,0.4,positive,0.0,0.84,0.16,0.2732,2,Opposition
526,@naa_two,542206122430455809,"@chetan_bhagat Again, unrelated issues. You certainly are on a roll today. #Respect",2014-12-09 06:36:27+00:00,bhagat again unrelated issues you certainly are on a roll today respect,0.21428571428571427,0.5714285714285714,positive,0.0,0.621,0.379,0.6705,2,Opposition
527,@naa_two,542134165903122432,RT @TIME: Narendra Modi wins reader poll for TIME Person of the Year #TIMEPOY http://t.co/5hdDRysBSM,2014-12-09 01:50:32+00:00,narendra modi wins reader poll for time person of the year timepoy,0.3,0.2,positive,0.0,0.748,0.252,0.5719,0,Cricket
